time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, exitTimerFlag, saleFlag, exitTouchTime, askPrice, bidPrice, lastPrice, midPrice, open, high, low, close, volume, portfolioValue, positionValue, cash 
1671131520.745686, 388.39, 388.4, 388.48, 388.39, -0.04, 0.01, False, False, False, True, False, True, True, False, False, 388.32, 388.32, 388.32, 388.32, 388.32, 388.43, 388.19, 388.3, 539, 100034.79000000001, -20192.64, 120227.43000000001
1671131580.745686, 388.36, 388.37, 388.47, 388.35, -0.05, 0.0, False, False, False, True, False, True, True, False, False, 388.29, 388.29, 388.29, 388.29, 388.29, 388.35, 388.19, 388.23, 891, 100036.35, -20191.08, 120227.43000000001
1671131640.745686, 388.35, 388.37, 388.46, 388.35, -0.05, -0.01, False, False, False, True, False, True, True, False, False, 388.24, 388.24, 388.24, 388.24, 388.24, 388.39, 388.23, 388.37, 598, 100038.95000000001, -20188.48, 120227.43000000001
1671131700.745686, 388.35, 388.35, 388.45, 388.36, -0.05, -0.01, False, False, False, True, False, True, True, False, False, 388.38, 388.38, 388.38, 388.38, 388.38, 388.44, 388.19, 388.24, 999, 100031.67000000001, -20195.76, 120227.43000000001
1671131760.745686, 388.33, 388.34, 388.44, 388.31, -0.05, -0.02, False, False, False, True, False, True, True, False, False, 388.23, 388.23, 388.23, 388.23, 388.23, 388.35, 388.18, 388.25, 1075, 100039.47, -20187.96, 120227.43000000001
1671131820.745686, 388.34, 388.35, 388.43, 388.31, -0.04, -0.02, False, False, False, True, False, True, True, False, False, 388.25, 388.25, 388.25, 388.25, 388.25, 388.4, 388.23, 388.35, 1519, 100038.43000000001, -20189.0, 120227.43000000001
1671131880.745686, 388.36, 388.36, 388.44, 388.35, -0.04, -0.02, False, False, False, True, False, True, True, False, False, 388.36, 388.36, 388.36, 388.36, 388.36, 388.49, 388.34, 388.4, 1223, 100032.71, -20194.72, 120227.43000000001
1671131940.745686, 388.39, 388.38, 388.44, 388.38, -0.01, -0.02, False, False, False, True, False, True, True, False, False, 388.4, 388.4, 388.4, 388.4, 388.4, 388.65, 388.39, 388.46, 1351, 100030.63, -20196.8, 120227.43000000001
1671132000.745686, 388.43, 388.41, 388.44, 388.42, 0.01, -0.01, False, False, False, True, False, True, True, False, False, 388.46, 388.46, 388.46, 388.46, 388.46, 388.6, 388.42, 388.57, 1261, 100027.51000000001, -20199.92, 120227.43000000001
1671132060.745686, 388.44, 388.42, 388.44, 388.44, 0.01, -0.01, False, False, False, True, False, True, True, False, False, 388.58, 388.58, 388.58, 388.58, 388.58, 388.62, 388.37, 388.37, 1047, 100021.27, -20206.16, 120227.43000000001
1671132120.745686, 388.44, 388.45, 388.44, 388.43, 0.03, -0.0, False, False, False, True, False, True, True, False, False, 388.38, 388.38, 388.38, 388.38, 388.38, 388.62, 388.32, 388.6, 1564, 100031.67000000001, -20195.76, 120227.43000000001
1671132180.745686, 388.49, 388.47, 388.45, 388.5, 0.03, 0.01, False, False, False, True, False, True, True, False, False, 388.59, 388.59, 388.59, 388.59, 388.59, 388.65, 388.48, 388.6, 1069, 100020.75, -20206.68, 120227.43000000001
1671132240.745686, 388.48, 388.46, 388.45, 388.48, 0.03, 0.01, False, False, False, True, False, True, True, False, False, 388.6, 388.6, 388.6, 388.6, 388.6, 388.6, 388.36, 388.38, 682, 100020.23000000001, -20207.2, 120227.43000000001
1671132300.745686, 388.44, 388.45, 388.43, 388.43, 0.02, 0.01, False, False, False, True, False, True, True, False, False, 388.39, 388.39, 388.39, 388.39, 388.39, 388.47, 388.29, 388.41, 864, 100031.15000000001, -20196.28, 120227.43000000001
1671132360.745686, 388.42, 388.42, 388.42, 388.39, 0.0, 0.01, False, False, False, True, False, True, True, False, False, 388.41, 388.41, 388.41, 388.41, 388.41, 388.54, 388.22, 388.23, 770, 100030.11000000002, -20197.32, 120227.43000000001
1671132420.745686, 388.36, 388.39, 388.4, 388.32, -0.02, 0.0, False, False, False, True, False, True, True, False, False, 388.21, 388.21, 388.21, 388.21, 388.21, 388.39, 388.2, 388.22, 670, 100040.51000000001, -20186.92, 120227.43000000001
1671132480.745686, 388.34, 388.37, 388.39, 388.3, -0.03, -0.01, False, False, False, True, False, True, True, False, False, 388.23, 388.23, 388.23, 388.23, 388.23, 388.27, 388.14, 388.26, 1117, 100039.47, -20187.96, 120227.43000000001
1671132540.745686, 388.35, 388.36, 388.39, 388.32, -0.02, -0.01, False, False, False, True, False, True, True, False, False, 388.28, 388.28, 388.28, 388.28, 388.28, 388.53, 388.24, 388.37, 1774, 100036.87000000001, -20190.559999999998, 120227.43000000001
1671132600.745686, 388.41, 388.41, 388.41, 388.42, 0.0, -0.01, False, False, False, True, False, True, True, False, False, 388.38, 388.38, 388.38, 388.38, 388.38, 388.73, 388.35, 388.73, 1174, 100031.67000000001, -20195.76, 120227.43000000001
1671132660.745686, 388.48, 388.44, 388.43, 388.53, 0.02, -0.0, False, False, False, True, False, True, True, False, False, 388.72, 388.72, 388.72, 388.72, 388.72, 388.76, 388.54, 388.63, 1540, 100013.99, -20213.440000000002, 120227.43000000001
1671132720.745686, 388.5, 388.48, 388.44, 388.57, 0.04, 0.0, False, False, False, True, False, True, True, False, False, 388.63, 388.63, 388.63, 388.63, 388.63, 388.75, 388.59, 388.73, 1016, 100018.67000000001, -20208.76, 120227.43000000001
1671132780.745686, 388.56, 388.54, 388.46, 388.66, 0.07, 0.02, False, False, False, True, False, True, True, False, False, 388.73, 388.73, 388.73, 388.73, 388.73, 388.93, 388.71, 388.91, 1014, 100013.47, -20213.96, 120227.43000000001
1671132840.745686, 388.65, 388.6, 388.49, 388.77, 0.1, 0.04, False, False, False, True, False, True, True, False, False, 388.91, 388.91, 388.91, 388.91, 388.91, 389.11, 388.86, 389.04, 1758, 100004.11000000002, -20223.32, 120227.43000000001
